population_group,measure,location,sex,age,cause,metric,year,val,upper,lower
All Population,Prevalence,Marshall Islands,Female,Age-standardized,Conduct disorder,Percent,2021,0.0030667810919869,0.0041281335043466,0.0020825019136036
All Population,Prevalence,Marshall Islands,Male,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0060211591075672,0.0114680492596969,0.0023651152528871
All Population,Prevalence,Marshall Islands,Female,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0062629986663232,0.0112979931401061,0.0030626350342831
All Population,Prevalence,Marshall Islands,Male,Age-standardized,Other mental disorders,Percent,2021,0.0185280540345768,0.0231362522158502,0.0145216483551664
All Population,Prevalence,Marshall Islands,Female,Age-standardized,Other mental disorders,Percent,2021,0.012435985404111,0.0158594069901493,0.0097780585434603
All Population,Prevalence,Senegal,Male,Age-standardized,Schizophrenia,Percent,2021,0.002981998519258,0.0036608417817614,0.0023182797698549
All Population,Prevalence,Senegal,Female,Age-standardized,Schizophrenia,Percent,2021,0.003075509065735,0.0038365351333288,0.0023896652184998
All Population,Prevalence,Colombia,Male,Age-standardized,Depressive disorders,Percent,2021,0.0176393966372558,0.0214807446486259,0.0147794845497362
All Population,Prevalence,Colombia,Female,Age-standardized,Depressive disorders,Percent,2021,0.0337031493431404,0.0410442573000923,0.0284060866597995
All Population,Prevalence,Colombia,Male,Age-standardized,Bipolar disorder,Percent,2021,0.0060664925635079,0.0075761478212214,0.0048563378630226
All Population,Prevalence,Colombia,Female,Age-standardized,Bipolar disorder,Percent,2021,0.0075410977217715,0.0093022478501684,0.0061766178236062
All Population,Prevalence,Colombia,Male,Age-standardized,Anxiety disorders,Percent,2021,0.0378300270458426,0.0462271552412083,0.0295649244646623
All Population,Prevalence,Colombia,Female,Age-standardized,Anxiety disorders,Percent,2021,0.0695508680035614,0.0840595986832899,0.0557711501838667
All Population,Prevalence,Gabon,Male,Age-standardized,Autism spectrum disorders,Percent,2021,0.0104290295750548,0.0193169323813014,0.005142690013582
All Population,Prevalence,Gabon,Female,Age-standardized,Autism spectrum disorders,Percent,2021,0.003882892513354,0.0071673059379202,0.0019206498946099
All Population,Prevalence,Gabon,Male,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0142562871512414,0.0196354763904806,0.0100271715529573
All Population,Prevalence,Gabon,Female,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0060271631747807,0.008506513981651,0.0041266134424846
All Population,Prevalence,Lesotho,Male,Age-standardized,Schizophrenia,Percent,2021,0.0027412588628419,0.0033666644018545,0.002074045818908
All Population,Prevalence,Lesotho,Female,Age-standardized,Schizophrenia,Percent,2021,0.0027065072089982,0.003339067873424,0.0020598839956655
All Population,Prevalence,Lesotho,Male,Age-standardized,Depressive disorders,Percent,2021,0.031830996535342,0.0388410529592963,0.0262437616099312
All Population,Prevalence,Lesotho,Female,Age-standardized,Depressive disorders,Percent,2021,0.03880854762133,0.0474335103341889,0.0325151839418165
All Population,Prevalence,Greece,Male,Age-standardized,Schizophrenia,Percent,2021,0.0032880248200862,0.0040446548998868,0.0025571788892033
All Population,Prevalence,Greece,Female,Age-standardized,Schizophrenia,Percent,2021,0.0027211421897696,0.0033348477341469,0.0021185015071793
All Population,Prevalence,Greece,Male,Age-standardized,Depressive disorders,Percent,2021,0.0399913157711721,0.0463302771602094,0.034737360972651
All Population,Prevalence,Greece,Female,Age-standardized,Depressive disorders,Percent,2021,0.0686481712424226,0.0777632796252747,0.0602208609062318
All Population,Prevalence,Greece,Male,Age-standardized,Bipolar disorder,Percent,2021,0.0063074502234098,0.0081620826326739,0.0048999299852263
All Population,Prevalence,Greece,Female,Age-standardized,Bipolar disorder,Percent,2021,0.0072365945573282,0.0093815309199217,0.0055627389829218
All Population,Prevalence,Greece,Male,Age-standardized,Anxiety disorders,Percent,2021,0.0741250239429479,0.0967753857373214,0.0559752072648882
All Population,Prevalence,Greece,Female,Age-standardized,Anxiety disorders,Percent,2021,0.1159891494347857,0.1509352638932975,0.0861793040374522
All Population,Prevalence,Greece,Male,Age-standardized,Eating disorders,Percent,2021,0.0029753203732109,0.0040378506649253,0.0022103116268843
All Population,Prevalence,Greece,Female,Age-standardized,Eating disorders,Percent,2021,0.007212641955549,0.0094401113837973,0.0057256888785255
All Population,Prevalence,Haiti,Male,Age-standardized,Depressive disorders,Percent,2021,0.0349315580163929,0.0431558488060012,0.0287530963640464
All Population,Prevalence,Haiti,Female,Age-standardized,Depressive disorders,Percent,2021,0.0608525939039803,0.0739611297015316,0.0507036176179659
All Population,Prevalence,Finland,Male,Age-standardized,Eating disorders,Percent,2021,0.0034419701177633,0.0045972463503597,0.0025827309656894
All Population,Prevalence,Finland,Female,Age-standardized,Eating disorders,Percent,2021,0.0096273452789904,0.0127576517099712,0.0076422035827749
All Population,Prevalence,Finland,Male,Age-standardized,Autism spectrum disorders,Percent,2021,0.0141118362136299,0.0210410420424652,0.0087260227483262
All Population,Prevalence,Finland,Female,Age-standardized,Autism spectrum disorders,Percent,2021,0.0049145232068499,0.0071068309285966,0.0031439156512976
All Population,Prevalence,Finland,Male,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0240146874483263,0.0335051250936398,0.0164931963321669
All Population,Prevalence,Finland,Female,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0079752238682029,0.0112695068368602,0.0054407556931098
All Population,Prevalence,Finland,Male,Age-standardized,Conduct disorder,Percent,2021,0.0086522374034573,0.0106497376389918,0.0064698458490521
All Population,Prevalence,Finland,Female,Age-standardized,Conduct disorder,Percent,2021,0.0043551950246528,0.0057225260458918,0.0030102213739134
All Population,Prevalence,Finland,Male,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0039388125876286,0.0092406501629479,0.0010264166334775
All Population,Prevalence,Finland,Female,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.003939820583856,0.0075833051435608,0.0015879953174303
All Population,Prevalence,Finland,Male,Age-standardized,Other mental disorders,Percent,2021,0.0217885617109446,0.0271918327403629,0.0170967912369958
All Population,Prevalence,Finland,Female,Age-standardized,Other mental disorders,Percent,2021,0.0136805906842199,0.0169559548173099,0.0106264436072383
All Population,Prevalence,Afghanistan,Male,Age-standardized,Depressive disorders,Percent,2021,0.0454093851867991,0.0532633607272007,0.0393892769300555
All Population,Prevalence,Afghanistan,Female,Age-standardized,Depressive disorders,Percent,2021,0.0612573809053856,0.0708114785879902,0.0533891440205435
All Population,Prevalence,Afghanistan,Male,Age-standardized,Bipolar disorder,Percent,2021,0.0062280522833232,0.0080195075497872,0.0049131502693221
All Population,Prevalence,Afghanistan,Female,Age-standardized,Bipolar disorder,Percent,2021,0.0067211644458968,0.0087027253674441,0.0054316089312289
All Population,Prevalence,Afghanistan,Male,Age-standardized,Anxiety disorders,Percent,2021,0.048888326168525,0.0604485325725733,0.0393689306191483
All Population,Prevalence,Afghanistan,Female,Age-standardized,Anxiety disorders,Percent,2021,0.0605930236478069,0.074169636314043,0.0482371846817083
All Population,Prevalence,Afghanistan,Male,Age-standardized,Eating disorders,Percent,2021,0.0009301559328448,0.0013130296356061,0.0006714669149501
All Population,Prevalence,Afghanistan,Female,Age-standardized,Eating disorders,Percent,2021,0.0020327863281029,0.0027697587346727,0.0015325655221595
All Population,Prevalence,Afghanistan,Male,Age-standardized,Autism spectrum disorders,Percent,2021,0.0086130895366016,0.0142046178708533,0.0049602538524666
All Population,Prevalence,Afghanistan,Female,Age-standardized,Autism spectrum disorders,Percent,2021,0.0035405583562227,0.0060214408820333,0.0020205255197637
All Population,Prevalence,Afghanistan,Male,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0166647519346986,0.0224557905005918,0.0122208318211586
All Population,Prevalence,Afghanistan,Female,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0050272580469782,0.0070236167475229,0.0036417304316424
All Population,Prevalence,Australia,Male,Age-standardized,Anxiety disorders,Percent,2021,0.0867003523341188,0.1033071809062518,0.0724546029677184
All Population,Prevalence,Australia,Female,Age-standardized,Anxiety disorders,Percent,2021,0.1287383450030925,0.1463630693033124,0.1102182291807596
All Population,Prevalence,Australia,Male,Age-standardized,Eating disorders,Percent,2021,0.0065900721339061,0.0088245994821141,0.004985945925474
All Population,Prevalence,Australia,Female,Age-standardized,Eating disorders,Percent,2021,0.0152667872105466,0.019838257396497,0.0117233085888031
All Population,Prevalence,Australia,Male,Age-standardized,Autism spectrum disorders,Percent,2021,0.0164454199104129,0.0293262365007129,0.0082567210332117
All Population,Prevalence,Australia,Female,Age-standardized,Autism spectrum disorders,Percent,2021,0.0057482816745118,0.0102698432203014,0.0028379373622839
All Population,Prevalence,Australia,Male,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0355721142177302,0.0445932311569279,0.0268030557809502
All Population,Prevalence,Australia,Female,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0127339500452617,0.0167865991762102,0.0092908035976674
All Population,Prevalence,Australia,Male,Age-standardized,Conduct disorder,Percent,2021,0.0086208825346223,0.0107983487232948,0.0067742871010398
All Population,Prevalence,Australia,Female,Age-standardized,Conduct disorder,Percent,2021,0.0046895027329849,0.0061557174692793,0.0034562308046081
All Population,Prevalence,Australia,Male,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0146943902521359,0.0251281568053619,0.0068499834988167
All Population,Prevalence,Australia,Female,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0113541352863453,0.0182702194904989,0.0064980612223915
All Population,Prevalence,Australia,Male,Age-standardized,Other mental disorders,Percent,2021,0.0228693813704428,0.0271252328443412,0.0188533361700027
All Population,Prevalence,Australia,Female,Age-standardized,Other mental disorders,Percent,2021,0.0179809690711169,0.0218945796618019,0.0147847717637669
All Population,Prevalence,Haiti,Male,Age-standardized,Bipolar disorder,Percent,2021,0.006836416907735,0.0087318785527591,0.0054263545331631
All Population,Prevalence,Haiti,Female,Age-standardized,Bipolar disorder,Percent,2021,0.007642516304161,0.0096408100632839,0.0058713514396132
All Population,Prevalence,Haiti,Male,Age-standardized,Anxiety disorders,Percent,2021,0.0477415196275889,0.0594687192898187,0.0364966373307975
All Population,Prevalence,Haiti,Female,Age-standardized,Anxiety disorders,Percent,2021,0.069297092209994,0.084848508808259,0.0532948342665423
All Population,Prevalence,Haiti,Male,Age-standardized,Eating disorders,Percent,2021,0.0012084906757419,0.0017067793094535,0.00091991229131
All Population,Prevalence,Haiti,Female,Age-standardized,Eating disorders,Percent,2021,0.0031714865513924,0.0042208849365212,0.0023978038527281
All Population,Prevalence,Haiti,Male,Age-standardized,Autism spectrum disorders,Percent,2021,0.0087420068757067,0.0155680645747265,0.004547316568243
All Population,Prevalence,Haiti,Female,Age-standardized,Autism spectrum disorders,Percent,2021,0.0031830616129799,0.0056601284778016,0.0016441344059643
All Population,Prevalence,Haiti,Male,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0363328253107985,0.0503501724920967,0.0259791518428699
All Population,Prevalence,Haiti,Female,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0137370652460278,0.0191217897659745,0.0098553262602842
All Population,Prevalence,Haiti,Male,Age-standardized,Conduct disorder,Percent,2021,0.0075684420368082,0.0093804135981861,0.0058322972730891
All Population,Prevalence,Haiti,Female,Age-standardized,Conduct disorder,Percent,2021,0.0039458462247684,0.0053563488850594,0.0027263401462445
All Population,Prevalence,Haiti,Male,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0051793457720322,0.0110581395942386,0.001663636084256
All Population,Prevalence,Haiti,Female,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0044245960302938,0.0084328868353495,0.0017776418532832
All Population,Prevalence,Haiti,Male,Age-standardized,Other mental disorders,Percent,2021,0.018344474718154,0.0229728227030187,0.0143885625886507
All Population,Prevalence,Haiti,Female,Age-standardized,Other mental disorders,Percent,2021,0.0124321512752117,0.0158857360347965,0.0097763342743847
All Population,Prevalence,Bermuda,Male,Age-standardized,Anxiety disorders,Percent,2021,0.0492178707828702,0.0613481857463846,0.0377874025039469
All Population,Prevalence,Bermuda,Female,Age-standardized,Anxiety disorders,Percent,2021,0.079143481033871,0.0964726608890283,0.0611354486541856
All Population,Prevalence,Bermuda,Male,Age-standardized,Eating disorders,Percent,2021,0.0035161725236003,0.004843271919725,0.0026352436633203
All Population,Prevalence,Bermuda,Female,Age-standardized,Eating disorders,Percent,2021,0.0094997365372782,0.0127441432891426,0.0072866603737365
All Population,Prevalence,Bermuda,Male,Age-standardized,Autism spectrum disorders,Percent,2021,0.010896302431672,0.0195156751553066,0.0054774990445093
All Population,Prevalence,Bermuda,Female,Age-standardized,Autism spectrum disorders,Percent,2021,0.0040045051560206,0.0071909748574443,0.0020148461754812
