population_group,measure,location,sex,age,cause,metric,year,val,upper,lower
All Population,Prevalence,Ghana,Female,All ages,Other mental disorders,Percent,2023,0.0103273796732835,0.0132748000589286,0.0079804853779088
All Population,Prevalence,American Samoa,Male,All ages,Depressive disorders,Percent,2023,0.0347470731264864,0.0478985698351658,0.0246181675240485
All Population,Prevalence,American Samoa,Female,All ages,Depressive disorders,Percent,2023,0.0339058833482293,0.0452911349436642,0.0249496514361521
All Population,Prevalence,Guyana,Male,All ages,Depressive disorders,Percent,2023,0.0278045672003724,0.0341058524228353,0.0227060518396175
All Population,Prevalence,Guyana,Female,All ages,Depressive disorders,Percent,2023,0.0494202247507823,0.0597082711569773,0.0408092922545261
All Population,Prevalence,Guyana,Male,All ages,Bipolar disorder,Percent,2023,0.007177217820574,0.0093153549661836,0.0056297343290847
All Population,Prevalence,Guyana,Female,All ages,Bipolar disorder,Percent,2023,0.0081153550509768,0.0102384431624446,0.0064385831083669
All Population,Prevalence,Guyana,Male,All ages,Anxiety disorders,Percent,2023,0.0578084890391551,0.0750219328232122,0.0434500849989178
All Population,Prevalence,Guyana,Female,All ages,Anxiety disorders,Percent,2023,0.0912352084005304,0.1145137013384424,0.0697646757365565
All Population,Prevalence,Guyana,Male,All ages,Eating disorders,Percent,2023,0.0026110596176654,0.003555462195168,0.0019837027988693
All Population,Prevalence,Guyana,Female,All ages,Eating disorders,Percent,2023,0.0069363834804922,0.0096007116918696,0.0051972507053966
All Population,Prevalence,Guyana,Male,All ages,Autism spectrum disorders,Percent,2023,0.0084614061042769,0.014996841965782,0.0044524606393834
All Population,Prevalence,Guyana,Female,All ages,Autism spectrum disorders,Percent,2023,0.0030155116049426,0.0053740120489696,0.0015962604836285
All Population,Prevalence,Guyana,Male,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.038193675934045,0.0528273778776062,0.0273085443977681
All Population,Prevalence,Guyana,Female,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0139741530604249,0.0194130762930209,0.0100729947653157
All Population,Prevalence,Guyana,Male,All ages,Conduct disorder,Percent,2023,0.0076844283935388,0.0095242343521124,0.005939819895583
All Population,Prevalence,Guyana,Female,All ages,Conduct disorder,Percent,2023,0.0038004642221637,0.005148069044218,0.0026211177445557
All Population,Prevalence,Guyana,Male,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0050749043738844,0.010349308886549,0.0017475589190591
All Population,Prevalence,Guyana,Female,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0042325658623239,0.0080467466383076,0.0019305874230464
All Population,Prevalence,Guyana,Male,All ages,Other mental disorders,Percent,2023,0.0184629555338428,0.0232358028221073,0.0143781566480591
All Population,Prevalence,Guyana,Female,All ages,Other mental disorders,Percent,2023,0.0127516435911816,0.0162385834890374,0.0099978937802538
All Population,Prevalence,Colombia,Male,All ages,Schizophrenia,Percent,2023,0.0039316689654966,0.0048703898235545,0.0030040722041668
All Population,Prevalence,Colombia,Female,All ages,Schizophrenia,Percent,2023,0.003805322658087,0.004626541742677,0.00301346710635
All Population,Prevalence,Viet Nam,Male,All ages,Autism spectrum disorders,Percent,2023,0.0090790635299796,0.0133456767006159,0.0068094778669835
All Population,Prevalence,Viet Nam,Female,All ages,Autism spectrum disorders,Percent,2023,0.0028241136486054,0.004432108018702,0.0018025939393746
All Population,Prevalence,Viet Nam,Male,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0040792494672666,0.0056677760896876,0.0028695346789447
All Population,Prevalence,Viet Nam,Female,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0013189115061546,0.0019654819688499,0.0008625711204965
All Population,Prevalence,Viet Nam,Male,All ages,Conduct disorder,Percent,2023,0.0048371125750848,0.0063147143707431,0.0035078561143792
All Population,Prevalence,Viet Nam,Female,All ages,Conduct disorder,Percent,2023,0.002066330277946,0.0027655356787611,0.0014160977281177
All Population,Prevalence,Viet Nam,Male,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0023388695638422,0.0056806997373847,0.0005061634214564
All Population,Prevalence,Viet Nam,Female,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0088424856215108,0.0152915891730905,0.0044772310925956
All Population,Prevalence,Indonesia,Male,All ages,Autism spectrum disorders,Percent,2023,0.0089476104992525,0.016301305327083,0.004549765362584
All Population,Prevalence,Indonesia,Female,All ages,Autism spectrum disorders,Percent,2023,0.0030948798293232,0.0055879906292992,0.0015829918427052
All Population,Prevalence,Indonesia,Male,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0054919332106895,0.0076192873108887,0.0038466020969588
All Population,Prevalence,Indonesia,Female,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0022130559256003,0.0031183299492057,0.001509789480531
All Population,Prevalence,Indonesia,Male,All ages,Conduct disorder,Percent,2023,0.0056366210079945,0.0072700238252269,0.0041114557111504
All Population,Prevalence,Indonesia,Female,All ages,Conduct disorder,Percent,2023,0.0027486291454268,0.0037331808852784,0.001867703034605
All Population,Prevalence,Indonesia,Male,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0066576786893636,0.0128623252253849,0.0025801762759738
All Population,Prevalence,Indonesia,Female,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0104225532642007,0.0172780792378725,0.0058719605211853
All Population,Prevalence,Indonesia,Male,All ages,Other mental disorders,Percent,2023,0.0187554544899181,0.0237833660241435,0.0147512198882402
All Population,Prevalence,Indonesia,Female,All ages,Other mental disorders,Percent,2023,0.0129351609895491,0.0161410548340912,0.0101317243127738
All Population,Prevalence,Colombia,Male,All ages,Depressive disorders,Percent,2023,0.0187753003181624,0.0228634181973696,0.0155949000678199
All Population,Prevalence,Colombia,Female,All ages,Depressive disorders,Percent,2023,0.0366634622162627,0.0449436158645716,0.0304160085195436
All Population,Prevalence,Colombia,Male,All ages,Bipolar disorder,Percent,2023,0.0065340402590693,0.0082054995056251,0.0052351318233385
All Population,Prevalence,Colombia,Female,All ages,Bipolar disorder,Percent,2023,0.0082524973509537,0.0101477037532114,0.0067944111112014
All Population,Prevalence,Colombia,Male,All ages,Anxiety disorders,Percent,2023,0.0475217751800803,0.0596013218349221,0.0364043087209321
All Population,Prevalence,Colombia,Female,All ages,Anxiety disorders,Percent,2023,0.0881354819307838,0.1092076288946234,0.0692057544348168
All Population,Prevalence,Namibia,Male,All ages,Eating disorders,Percent,2023,0.0012343180192923,0.0017412950079059,0.0009334955445339
All Population,Prevalence,Namibia,Female,All ages,Eating disorders,Percent,2023,0.0028365058848634,0.0037253692877277,0.0021374180897077
All Population,Prevalence,Namibia,Male,All ages,Autism spectrum disorders,Percent,2023,0.0118256906833707,0.0228469562901552,0.0057237906167179
All Population,Prevalence,Namibia,Female,All ages,Autism spectrum disorders,Percent,2023,0.0042746207271553,0.0083133025704362,0.0020939129223645
All Population,Prevalence,Namibia,Male,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0173321891265712,0.0240804099516464,0.0120394653642648
All Population,Prevalence,Namibia,Female,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0070066644593413,0.0098988733645154,0.0047957583912544
All Population,Prevalence,Romania,Male,All ages,Depressive disorders,Percent,2023,0.0230004716944349,0.0269759528013634,0.0198877441707198
All Population,Prevalence,Romania,Female,All ages,Depressive disorders,Percent,2023,0.0315069869100332,0.0364449886078799,0.0273577690015736
All Population,Prevalence,Egypt,Male,All ages,Schizophrenia,Percent,2023,0.0033027033328335,0.0040872433118445,0.0026153429618583
All Population,Prevalence,Egypt,Female,All ages,Schizophrenia,Percent,2023,0.0029519926838477,0.003705995412387,0.0022328028512305
All Population,Prevalence,Equatorial Guinea,Male,All ages,Autism spectrum disorders,Percent,2023,0.012071010403787,0.0245885349283656,0.0056040067856811
All Population,Prevalence,Equatorial Guinea,Female,All ages,Autism spectrum disorders,Percent,2023,0.0043322949960222,0.0087257901087487,0.0020632956635093
All Population,Prevalence,Equatorial Guinea,Male,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0194498716905746,0.027606298381353,0.0133945813705392
All Population,Prevalence,Equatorial Guinea,Female,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0073859112749476,0.0104416192282656,0.0050180711706995
All Population,Prevalence,Equatorial Guinea,Male,All ages,Conduct disorder,Percent,2023,0.0120684431433237,0.0152064285175421,0.0092840280972941
All Population,Prevalence,Equatorial Guinea,Female,All ages,Conduct disorder,Percent,2023,0.0056654254989786,0.0075949897368136,0.0039565468383121
All Population,Prevalence,Equatorial Guinea,Male,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0024538871178798,0.0068344592375833,0.0003138159740425
All Population,Prevalence,Equatorial Guinea,Female,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0024704135197558,0.0054763774056654,0.0006157664304203
All Population,Prevalence,Equatorial Guinea,Male,All ages,Other mental disorders,Percent,2023,0.0129648575718266,0.0166663879072996,0.0098384938611399
All Population,Prevalence,Equatorial Guinea,Female,All ages,Other mental disorders,Percent,2023,0.0094119724079781,0.0122241733918831,0.0072140472771571
All Population,Prevalence,Denmark,Male,All ages,Schizophrenia,Percent,2023,0.0033109817589813,0.0041063079204394,0.0025804191553817
All Population,Prevalence,Denmark,Female,All ages,Schizophrenia,Percent,2023,0.0030613893232994,0.0036351674850629,0.0023828236034781
All Population,Prevalence,Guatemala,Male,All ages,Schizophrenia,Percent,2023,0.002998574023149,0.0037500644825716,0.0022870474312513
All Population,Prevalence,Guatemala,Female,All ages,Schizophrenia,Percent,2023,0.0029576589222935,0.0036984340887863,0.0022365757239843
All Population,Prevalence,Namibia,Male,All ages,Conduct disorder,Percent,2023,0.010098794886751,0.0125884996821744,0.0077586021606313
All Population,Prevalence,Namibia,Female,All ages,Conduct disorder,Percent,2023,0.0051582181663328,0.0068846269391741,0.003605864977469
All Population,Prevalence,Namibia,Male,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0029398202547164,0.0074520740230958,0.0004975861359969
All Population,Prevalence,Namibia,Female,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0028288663963665,0.0061223866678182,0.0008177511891991
All Population,Prevalence,Namibia,Male,All ages,Other mental disorders,Percent,2023,0.0155140668578989,0.019597132415584,0.0120327316486768
All Population,Prevalence,Namibia,Female,All ages,Other mental disorders,Percent,2023,0.0107174172842347,0.0137121608004244,0.0083192043888564
All Population,Prevalence,Romania,Male,All ages,Bipolar disorder,Percent,2023,0.0064998723917937,0.0080290772926983,0.0050921530302648
All Population,Prevalence,Romania,Female,All ages,Bipolar disorder,Percent,2023,0.0069569648715281,0.0087519904401829,0.0054845075308575
All Population,Prevalence,Romania,Male,All ages,Anxiety disorders,Percent,2023,0.0420053251316002,0.0550286761566633,0.0311610474726801
All Population,Prevalence,Romania,Female,All ages,Anxiety disorders,Percent,2023,0.0802776806413257,0.1033725732878463,0.0639442666968469
All Population,Prevalence,Romania,Male,All ages,Eating disorders,Percent,2023,0.0013845228460724,0.0019033407955353,0.0010458429305644
All Population,Prevalence,Romania,Female,All ages,Eating disorders,Percent,2023,0.0026690816060856,0.0035048551233835,0.0020387071324424
All Population,Prevalence,Romania,Male,All ages,Autism spectrum disorders,Percent,2023,0.0087228490145967,0.0168288762824408,0.0044093854669112
All Population,Prevalence,Romania,Female,All ages,Autism spectrum disorders,Percent,2023,0.0031029561316303,0.0059546272129996,0.0015667608297316
All Population,Prevalence,Romania,Male,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.006548585269586,0.0091308281425246,0.0045790464144407
All Population,Prevalence,Romania,Female,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0023134100432653,0.0031790633904744,0.0016105067408156
All Population,Prevalence,Romania,Male,All ages,Conduct disorder,Percent,2023,0.0050600443224587,0.0063657294132684,0.0038230252550472
All Population,Prevalence,Romania,Female,All ages,Conduct disorder,Percent,2023,0.0023954606645114,0.0031733272496136,0.001652965267541
All Population,Prevalence,Romania,Male,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0107603584598599,0.0190957245743521,0.0048146276414871
All Population,Prevalence,Romania,Female,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0080793622981624,0.0142281927365619,0.0041076470327681
All Population,Prevalence,Romania,Male,All ages,Other mental disorders,Percent,2023,0.0239507331964299,0.0294039875957272,0.0188187829815113
All Population,Prevalence,Romania,Female,All ages,Other mental disorders,Percent,2023,0.016967550834499,0.0215058507080542,0.0135601615888365
All Population,Prevalence,Egypt,Male,All ages,Depressive disorders,Percent,2023,0.036873683978113,0.0446891397690318,0.030429027775128
All Population,Prevalence,Egypt,Female,All ages,Depressive disorders,Percent,2023,0.0596936183355615,0.0716653412496708,0.049508940286411
All Population,Prevalence,Egypt,Male,All ages,Bipolar disorder,Percent,2023,0.005954722890347,0.0079295337930443,0.0046417315536372
All Population,Prevalence,Egypt,Female,All ages,Bipolar disorder,Percent,2023,0.0062696634393763,0.0083784629244096,0.0049244004788492
All Population,Prevalence,Egypt,Male,All ages,Anxiety disorders,Percent,2023,0.0560733376614819,0.0785709099199192,0.0403959209791787
All Population,Prevalence,Egypt,Female,All ages,Anxiety disorders,Percent,2023,0.0730484181124513,0.1002790318833913,0.0537859998252393
All Population,Prevalence,Egypt,Male,All ages,Eating disorders,Percent,2023,0.0017377882836994,0.0024397346614846,0.0013146307631867
All Population,Prevalence,Egypt,Female,All ages,Eating disorders,Percent,2023,0.0037505525292693,0.0052480050511259,0.0028707838261821
